Size Id Time Ancestor
1 343 300.0 0
1 321 300.0 0
1 345 300.0 0
1 348 300.0 284
1 349 300.0 0
1 351 300.0 0
1 352 300.0 0
1 353 300.0 0
1 350 300.0 0
1 354 300.0 0
1 355 300.0 326
1 347 300.0 0
1 360 300.0 0
1 342 300.0 0
1 356 300.0 0
1 357 300.0 0
1 362 300.0 0
1 363 300.0 0
1 358 300.0 0
1 359 300.0 0
1 367 300.0 0
1 322 300.0 0
1 326 300.0 0
1 364 300.0 0
1 370 300.0 0
1 371 300.0 0
1 373 300.0 0
1 366 300.0 0
1 375 300.0 0
1 281 300.0 0
1 368 300.0 0
1 310 300.0 0
1 372 300.0 0
1 376 300.0 0
1 378 300.0 0
1 379 300.0 0
1 381 300.0 0
1 382 300.0 0
1 374 300.0 0
1 383 300.0 0
1 386 300.0 0
1 388 300.0 0
1 384 300.0 0
1 387 300.0 0
1 390 300.0 0
1 392 300.0 0
1 361 300.0 0
1 395 300.0 0
1 393 300.0 0
1 14 300.0 0
1 385 300.0 0
1 396 300.0 0
1 397 300.0 0
1 401 300.0 0
9942 0 300.0 0
2 79 300.0 0
5 274 300.0 0
17 280 300.0 0
53 281 300.0 0
12 284 300.0 0
43 344 300.0 0
4 346 300.0 0
11 365 300.0 0
9 369 300.0 0
23 377 300.0 0
8 380 300.0 0
6 389 300.0 0
1 391 300.0 0
8 394 300.0 0
2 398 300.0 0
4 399 300.0 0
3 400 300.0 0
1 402 300.0 0
1 403 300.0 0
1 404 300.0 0
1 391 350.0 0
1 400 350.0 0
1 405 350.0 0
1 274 350.0 0
1 391 350.0 0
1 398 350.0 0
1 404 350.0 0
1 409 350.0 0
1 411 350.0 0
1 412 350.0 281
1 79 350.0 0
1 410 350.0 0
1 408 350.0 0
1 389 350.0 0
1 414 350.0 0
1 415 350.0 0
1 403 350.0 0
1 346 350.0 0
1 413 350.0 0
1 284 350.0 0
1 407 350.0 0
1 419 350.0 0
1 421 350.0 0
1 420 350.0 0
1 416 350.0 0
1 422 350.0 0
1 424 350.0 0
1 417 350.0 0
1 423 350.0 0
1 425 350.0 394
1 426 350.0 0
1 427 350.0 0
1 428 350.0 0
1 416 350.0 0
1 399 350.0 0
1 434 350.0 0
1 429 350.0 394
1 431 350.0 0
1 433 350.0 0
1 402 350.0 0
1 420 350.0 0
1 437 350.0 0
1 440 350.0 0
1 443 350.0 0
1 439 350.0 0
1 436 350.0 0
1 445 350.0 0
1 442 350.0 0
1 446 350.0 0
1 430 350.0 0
1 444 350.0 0
1 450 350.0 0
1 451 350.0 0
1 452 350.0 0
1 454 350.0 0
1 449 350.0 344
1 406 350.0 0
1 452 350.0 0
1 453 350.0 0
1 457 350.0 0
1 456 350.0 0
1 365 350.0 0
1 462 350.0 0
9307 0 350.0 0
44 280 350.0 0
42 281 350.0 0
11 344 350.0 0
72 369 350.0 0
69 377 350.0 0
92 380 350.0 0
134 394 350.0 0
3 418 350.0 0
49 432 350.0 0
2 435 350.0 0
11 438 350.0 0
26 441 350.0 0
8 447 350.0 0
2 448 350.0 0
4 455 350.0 432
2 458 350.0 0
2 459 350.0 0
2 460 350.0 0
3 461 350.0 0
1 463 350.0 0
1 458 400.0 0
1 465 400.0 0
1 418 400.0 0
1 464 400.0 0
1 435 400.0 0
1 460 400.0 0
1 461 400.0 0
1 463 400.0 0
1 470 400.0 0
1 469 400.0 0
1 470 400.0 0
1 475 400.0 0
1 466 400.0 0
1 448 400.0 0
1 478 400.0 0
1 481 400.0 394
1 467 400.0 0
1 480 400.0 0
1 482 400.0 0
1 476 400.0 0
1 483 400.0 0
1 455 400.0 432
1 479 400.0 0
1 480 400.0 0
1 486 400.0 0
1 474 400.0 0
1 484 400.0 0
1 487 400.0 0
1 459 400.0 0
1 477 400.0 0
1 489 400.0 0
1 492 400.0 0
1 494 400.0 0
1 441 400.0 0
1 498 400.0 0
1 344 400.0 0
1 490 400.0 0
1 500 400.0 369
1 504 400.0 432
1 495 400.0 0
1 503 400.0 0
1 505 400.0 0
1 510 400.0 380
1 511 400.0 0
1 512 400.0 0
1 496 400.0 0
1 507 400.0 0
1 509 400.0 0
1 513 400.0 380
1 515 400.0 394
1 508 400.0 0
1 514 400.0 0
1 516 400.0 468
1 488 400.0 0
1 518 400.0 447
1 471 400.0 281
1 517 400.0 0
1 520 400.0 377
1 491 400.0 0
1 501 400.0 0
1 281 400.0 0
1 527 400.0 0
1 499 400.0 0
1 525 400.0 0
1 502 400.0 0
1 521 400.0 0
1 522 400.0 0
1 528 400.0 0
1 531 400.0 0
1 519 400.0 447
1 529 400.0 0
1 506 400.0 0
1 533 400.0 0
1 535 400.0 0
9010 0 400.0 0
75 280 400.0 0
126 369 400.0 0
113 377 400.0 0
92 380 400.0 0
169 394 400.0 0
52 432 400.0 0
9 438 400.0 0
80 447 400.0 0
50 468 400.0 0
42 472 400.0 0
56 473 400.0 0
11 485 400.0 0
25 493 400.0 0
18 497 400.0 0
23 523 400.0 394
3 524 400.0 0
2 526 400.0 0
7 530 400.0 0
2 532 400.0 0
1 534 400.0 0
1 536 450.0 0
1 534 450.0 0
1 530 450.0 0
1 539 450.0 0
1 540 450.0 0
1 541 450.0 0
1 542 450.0 0
1 532 450.0 0
1 544 450.0 523
1 543 450.0 0
1 537 450.0 0
1 545 450.0 473
1 538 450.0 0
1 546 450.0 0
1 547 450.0 0
1 548 450.0 0
1 549 450.0 493
1 551 450.0 0
1 552 450.0 0
1 553 450.0 0
1 550 450.0 0
1 554 450.0 0
1 497 450.0 0
1 558 450.0 0
1 559 450.0 0
1 524 450.0 0
1 555 450.0 493
1 561 450.0 0
1 557 450.0 447
1 564 450.0 0
1 523 450.0 394
1 560 450.0 369
1 562 450.0 0
1 566 450.0 394
1 562 450.0 0
1 438 450.0 0
1 571 450.0 0
1 572 450.0 0
1 568 450.0 0
1 569 450.0 0
1 565 450.0 0
1 567 450.0 0
1 573 450.0 0
1 574 450.0 0
1 576 450.0 0
1 556 450.0 0
1 577 450.0 0
1 580 450.0 0
1 579 450.0 0
1 581 450.0 0
1 582 450.0 0
1 575 450.0 0
1 584 450.0 0
1 585 450.0 0
1 570 450.0 468
1 578 450.0 0
1 587 450.0 0
1 588 450.0 0
1 591 450.0 0
1 526 450.0 0
1 583 450.0 0
1 563 450.0 0
1 590 450.0 0
1 593 450.0 0
1 594 450.0 0
8859 0 450.0 0
107 280 450.0 0
97 369 450.0 0
129 377 450.0 0
37 380 450.0 0
69 394 450.0 0
14 432 450.0 0
139 447 450.0 0
152 468 450.0 0
23 472 450.0 0
96 473 450.0 0
7 485 450.0 0
26 493 450.0 0
4 573 450.0 0
4 586 450.0 369
11 589 450.0 0
3 592 450.0 0
3 595 450.0 0
1 596 450.0 0
1 597 450.0 447
1 598 450.0 472
1 485 500.0 0
1 586 500.0 369
1 597 500.0 447
1 598 500.0 472
1 599 500.0 0
1 601 500.0 0
1 589 500.0 0
1 596 500.0 0
1 604 500.0 0
1 605 500.0 0
1 602 500.0 369
1 600 500.0 0
1 606 500.0 0
1 432 500.0 0
1 607 500.0 0
1 608 500.0 0
1 573 500.0 0
1 609 500.0 0
1 612 500.0 0
1 614 500.0 0
1 613 500.0 0
1 616 500.0 0
1 615 500.0 595
1 619 500.0 473
1 610 500.0 0
1 618 500.0 0
1 620 500.0 0
1 592 500.0 0
1 624 500.0 0
1 493 500.0 0
1 617 500.0 0
1 622 500.0 380
1 625 500.0 0
1 627 500.0 0
1 629 500.0 0
1 626 500.0 0
1 630 500.0 0
1 623 500.0 394
1 634 500.0 0
1 611 500.0 468
1 603 500.0 0
1 628 500.0 0
1 633 500.0 0
1 632 500.0 377
1 635 500.0 0
1 595 500.0 0
1 637 500.0 0
1 638 500.0 0
1 631 500.0 0
1 639 500.0 394
1 640 500.0 0
1 641 500.0 380
1 643 500.0 0
1 369 500.0 0
1 645 500.0 0
1 646 500.0 0
1 647 500.0 0
1 648 500.0 0
1 649 500.0 0
1 644 500.0 0
1 652 500.0 0
9081 0 500.0 0
69 280 500.0 0
225 377 500.0 0
121 380 500.0 0
300 394 500.0 0
17 447 500.0 0
23 468 500.0 0
5 472 500.0 0
148 473 500.0 0
34 621 500.0 0
2 636 500.0 377
1 642 500.0 0
1 650 500.0 0
6 651 500.0 0
2 653 500.0 0
1 654 500.0 0
1 642 550.0 0
1 472 550.0 0
1 656 550.0 0
1 636 550.0 377
1 658 550.0 0
1 660 550.0 394
1 662 550.0 0
1 447 550.0 0
1 664 550.0 0
1 663 550.0 394
1 669 550.0 0
1 650 550.0 0
1 667 550.0 0
1 670 550.0 0
1 671 550.0 280
1 665 550.0 0
1 670 550.0 0
1 657 550.0 0
1 672 550.0 0
1 673 550.0 0
1 676 550.0 0
1 677 550.0 0
1 668 550.0 0
1 654 550.0 0
1 679 550.0 0
1 681 550.0 0
1 651 550.0 0
1 655 550.0 0
1 683 550.0 0
1 678 550.0 0
1 682 550.0 0
1 661 550.0 0
1 653 550.0 0
1 680 550.0 0
1 692 550.0 473
1 687 550.0 0
1 691 550.0 0
1 685 550.0 0
1 684 550.0 0
1 690 550.0 0
1 695 550.0 0
1 701 550.0 0
1 689 550.0 0
1 696 550.0 473
1 621 550.0 0
1 698 550.0 0
1 704 550.0 0
1 706 550.0 394
1 710 550.0 468
1 708 550.0 0
1 712 550.0 0
1 697 550.0 0
1 707 550.0 0
1 711 550.0 0
1 694 550.0 0
1 699 550.0 0
1 709 550.0 0
1 700 550.0 0
1 716 550.0 0
1 715 550.0 0
1 718 550.0 394
1 702 550.0 0
1 714 550.0 394
1 705 550.0 0
1 719 550.0 0
1 688 550.0 0
1 717 550.0 0
1 722 550.0 0
1 723 550.0 0
1 693 550.0 0
1 720 550.0 377
1 724 550.0 0
1 726 550.0 473
1 728 550.0 0
1 721 550.0 0
1 729 550.0 0
1 731 550.0 0
1 730 550.0 0
1 713 550.0 0
1 727 550.0 473
1 736 550.0 0
1 738 550.0 394
8516 0 550.0 0
80 280 550.0 0
335 377 550.0 0
93 380 550.0 0
579 394 550.0 0
65 468 550.0 0
353 473 550.0 0
60 659 550.0 0
27 666 550.0 394
40 674 550.0 0
7 675 550.0 0
3 686 550.0 0
8 703 550.0 377
4 725 550.0 394
6 732 550.0 473
1 733 550.0 0
2 734 550.0 0
2 735 550.0 0
1 737 550.0 0
1 733 600.0 0
1 737 600.0 0
1 739 600.0 394
1 740 600.0 0
1 743 600.0 394
1 741 600.0 0
1 744 600.0 686
1 666 600.0 394
1 748 600.0 377
1 745 600.0 0
1 747 600.0 0
1 750 600.0 0
1 753 600.0 0
1 755 600.0 394
1 686 600.0 0
1 752 600.0 0
1 756 600.0 473
1 760 600.0 0
1 764 600.0 394
1 766 600.0 0
1 757 600.0 0
1 761 600.0 0
1 767 600.0 473
1 768 600.0 394
1 725 600.0 394
1 763 600.0 380
1 765 600.0 0
1 759 600.0 0
1 770 600.0 0
1 771 600.0 0
1 775 600.0 0
1 773 600.0 742
1 774 600.0 0
1 746 600.0 0
1 776 600.0 0
1 777 600.0 473
1 778 600.0 0
1 769 600.0 473
1 779 600.0 0
1 783 600.0 0
1 734 600.0 0
1 780 600.0 0
1 782 600.0 394
1 787 600.0 0
1 788 600.0 0
1 790 600.0 473
1 772 600.0 394
1 786 600.0 0
1 785 600.0 0
1 792 600.0 394
1 796 600.0 0
1 794 600.0 0
1 797 600.0 0
1 793 600.0 0
1 798 600.0 394
1 795 600.0 0
1 799 600.0 0
1 754 600.0 0
1 762 600.0 0
1 789 600.0 0
1 800 600.0 394
1 674 600.0 0
1 659 600.0 0
1 803 600.0 0
1 806 600.0 280
1 807 600.0 473
1 808 600.0 280
1 801 600.0 0
1 805 600.0 473
1 809 600.0 0
1 810 600.0 0
1 804 600.0 0
1 809 600.0 0
1 812 600.0 0
1 815 600.0 0
1 811 600.0 0
1 813 600.0 394
7647 0 600.0 0
33 280 600.0 0
294 377 600.0 0
103 380 600.0 0
813 394 600.0 0
94 468 600.0 0
607 473 600.0 0
22 675 600.0 0
54 703 600.0 377
76 732 600.0 473
59 735 600.0 0
8 742 600.0 0
33 749 600.0 0
40 751 600.0 380
10 758 600.0 377
6 781 600.0 394
23 784 600.0 473
9 791 600.0 751
18 802 600.0 0
2 812 600.0 0
7 814 600.0 0
1 816 600.0 0
2 817 600.0 0
1 818 600.0 781
1 817 650.0 0
1 816 650.0 0
1 821 650.0 394
1 824 650.0 0
1 825 650.0 0
1 819 650.0 0
1 823 650.0 0
1 827 650.0 0
1 828 650.0 0
1 829 650.0 394
1 831 650.0 0
1 820 650.0 0
1 834 650.0 377
1 832 650.0 473
1 812 650.0 0
1 822 650.0 394
1 833 650.0 473
1 837 650.0 0
1 814 650.0 0
1 841 650.0 751
1 791 650.0 751
1 818 650.0 781
1 842 650.0 0
1 847 650.0 473
1 836 650.0 473
1 839 650.0 0
1 844 650.0 0
1 848 650.0 0
1 843 650.0 781
1 835 650.0 394
1 840 650.0 732
1 845 650.0 0
1 850 650.0 0
1 846 650.0 377
1 851 650.0 0
1 852 650.0 0
1 742 650.0 0
1 857 650.0 380
1 853 650.0 0
1 854 650.0 732
1 858 650.0 0
1 861 650.0 0
1 864 650.0 0
1 280 650.0 0
1 849 650.0 0
1 838 650.0 377
1 860 650.0 0
1 865 650.0 0
1 867 650.0 0
1 866 650.0 394
1 856 650.0 473
1 869 650.0 0
1 870 650.0 0
1 859 650.0 749
1 871 650.0 0
1 855 650.0 758
1 873 650.0 473
1 860 650.0 0
1 872 650.0 0
1 784 650.0 473
1 862 650.0 377
1 868 650.0 473
1 874 650.0 473
1 875 650.0 0
1 879 650.0 826
1 882 650.0 0
1 877 650.0 0
1 735 650.0 0
1 887 650.0 751
1 890 650.0 0
1 891 650.0 0
1 892 650.0 0
1 886 650.0 0
1 892 650.0 0
1 893 650.0 0
1 895 650.0 0
1 896 650.0 473
1 878 650.0 0
1 897 650.0 380
7436 0 650.0 0
51 377 650.0 0
241 380 650.0 0
925 394 650.0 0
12 468 650.0 0
757 473 650.0 0
25 675 650.0 0
29 703 650.0 377
128 732 650.0 473
72 749 650.0 0
107 751 650.0 380
19 758 650.0 377
6 781 650.0 394
25 802 650.0 0
2 826 650.0 703
18 830 650.0 473
40 863 650.0 0
2 876 650.0 0
2 880 650.0 0
1 881 650.0 0
2 883 650.0 473
4 884 650.0 0
16 885 650.0 749
8 888 650.0 0
2 889 650.0 0
4 894 650.0 0
1 898 650.0 0
1 899 650.0 0
1 900 650.0 394
1 901 650.0 473
1 902 650.0 473
1 903 650.0 830
1 883 700.0 473
1 902 700.0 473
1 876 700.0 0
1 781 700.0 394
1 889 700.0 0
1 901 700.0 473
1 905 700.0 732
1 899 700.0 0
1 900 700.0 394
1 903 700.0 830
1 906 700.0 0
1 830 700.0 473
1 909 700.0 0
1 880 700.0 0
1 907 700.0 0
1 910 700.0 751
1 912 700.0 0
1 913 700.0 473
1 885 700.0 749
1 916 700.0 394
1 919 700.0 394
1 920 700.0 394
1 924 700.0 380
1 377 700.0 0
1 826 700.0 703
1 911 700.0 394
1 918 700.0 0
1 922 700.0 473
1 928 700.0 473
1 929 700.0 473
1 922 700.0 473
1 923 700.0 394
1 925 700.0 394
1 927 700.0 0
1 898 700.0 0
1 904 700.0 0
1 921 700.0 473
1 926 700.0 0
1 930 700.0 0
1 932 700.0 749
1 933 700.0 0
1 934 700.0 0
1 468 700.0 0
1 917 700.0 0
1 937 700.0 732
1 938 700.0 473
1 935 700.0 0
1 936 700.0 0
1 939 700.0 0
1 939 700.0 0
1 940 700.0 0
1 941 700.0 0
1 802 700.0 0
1 943 700.0 0
1 944 700.0 0
1 945 700.0 0
1 931 700.0 0
1 942 700.0 0
1 946 700.0 732
1 949 700.0 0
1 914 700.0 380
1 948 700.0 394
1 675 700.0 0
1 947 700.0 0
1 950 700.0 0
1 953 700.0 0
1 954 700.0 473
1 955 700.0 732
1 951 700.0 473
1 957 700.0 0
1 751 700.0 380
1 959 700.0 0
1 961 700.0 473
1 963 700.0 732
1 952 700.0 0
1 908 700.0 0
1 958 700.0 0
1 960 700.0 0
1 962 700.0 473
1 964 700.0 394
1 965 700.0 394
1 969 700.0 0
1 973 700.0 0
1 968 700.0 0
1 974 700.0 0
1 976 700.0 732
1 977 700.0 732
1 970 700.0 394
1 979 700.0 0
1 975 700.0 473
1 981 700.0 0
1 980 700.0 473
1 967 700.0 0
1 982 700.0 0
1 972 700.0 0
1 983 700.0 0
1 986 700.0 732
1 988 700.0 0
1 990 700.0 0
7614 0 700.0 0
320 380 700.0 0
697 394 700.0 0
961 473 700.0 0
7 703 700.0 377
199 732 700.0 473
20 749 700.0 0
34 758 700.0 377
12 863 700.0 0
56 881 700.0 0
21 884 700.0 0
29 888 700.0 0
7 894 700.0 0
63 915 700.0 0
4 956 700.0 394
2 966 700.0 0
3 971 700.0 473
9 973 700.0 0
8 978 700.0 0
2 984 700.0 0
2 985 700.0 394
2 987 700.0 0
2 989 700.0 0
1 991 700.0 380
1 992 700.0 884
1 985 750.0 394
1 992 750.0 884
1 984 750.0 0
1 978 750.0 0
1 997 750.0 473
1 863 750.0 0
1 956 750.0 394
1 971 750.0 473
1 989 750.0 0
1 994 750.0 394
1 996 750.0 0
1 991 750.0 380
1 995 750.0 732
1 999 750.0 0
1 998 750.0 0
1 1002 750.0 473
1 998 750.0 0
1 1003 750.0 394
1 1005 750.0 394
1 1006 750.0 0
1 973 750.0 0
1 1004 750.0 380
1 1008 750.0 0
1 1009 750.0 0
1 1007 750.0 0
1 1010 750.0 473
1 703 750.0 377
1 1013 750.0 0
1 987 750.0 0
1 1014 750.0 0
1 1016 750.0 0
1 1000 750.0 0
1 1012 750.0 915
1 1015 750.0 473
1 1026 750.0 380
1 1027 750.0 380
1 884 750.0 0
1 894 750.0 0
1 1023 750.0 0
1 1025 750.0 0
1 1029 750.0 0
1 1021 750.0 0
1 1028 750.0 0
1 1020 750.0 0
1 1033 750.0 394
1 1035 750.0 732
1 993 750.0 0
1 1022 750.0 0
1 1036 750.0 0
1 1039 750.0 394
1 1037 750.0 380
1 1030 750.0 380
1 1045 750.0 758
1 1046 750.0 966
1 1024 750.0 0
1 1034 750.0 394
1 1048 750.0 0
1 1018 750.0 0
1 1047 750.0 0
1 1049 750.0 473
1 1019 750.0 0
1 1038 750.0 380
1 1041 750.0 0
1 1043 750.0 0
1 1050 750.0 0
1 881 750.0 0
1 1017 750.0 0
1 1032 750.0 380
1 1054 750.0 0
1 1056 750.0 0
1 1055 750.0 0
1 1059 750.0 0
1 1060 750.0 0
1 1061 750.0 0
1 1040 750.0 473
1 1051 750.0 0
1 1058 750.0 732
1 1065 750.0 473
1 1068 750.0 394
1 888 750.0 0
1 1053 750.0 380
1 1066 750.0 473
1 1072 750.0 0
1 1073 750.0 749
1 1075 750.0 0
1 1052 750.0 0
1 1067 750.0 0
1 1069 750.0 473
1 1070 750.0 0
1 1071 750.0 0
1 1076 750.0 0
1 1078 750.0 0
1 758 750.0 377
1 1077 750.0 0
7271 0 750.0 0
459 380 750.0 0
448 394 750.0 0
1130 473 750.0 0
125 732 750.0 473
199 749 750.0 0
52 915 750.0 0
7 966 750.0 0
94 1001 750.0 0
4 1011 750.0 473
